TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,0800,-16.01,1.029,67.99,0.636,-29.84,-11.69
2.00301E+11,0830,-12.71,1.636,68.015,0.688,36.87,-11.74
2.00301E+11,0900,-10.96,1.926,68.04,0.945,108.3,-11.72
2.00301E+11,0930,-10.32,2.079,68.065,1.673,170.5,-11.6
2.00301E+11,1000,-9.32,2.335,68.09,1.963,224.7,-11.3
2.00301E+11,1030,-7.735,2.765,68.115,1.903,264.4,-10.9
2.00301E+11,1100,-7.007,2.965,68.14,2.126,290.2,-10.44
2.00301E+11,1130,-5.61,3.375,68.111,2.11,304.8,-9.9
2.00301E+11,1200,-5.136,3.559,68.083,1.899,305.1,-9.28
2.00301E+11,1230,-4.262,3.822,68.054,1.914,298.1,-8.69
2.00301E+11,1300,-3.993,3.921,68.026,1.842,275.8,-8.13
2.00301E+11,1330,-3.557,4.086,67.997,1.876,244,-7.625
2.00301E+11,1400,-3.456,4.138,67.969,1.464,198.4,-7.175
2.00301E+11,1430,-3.026,4.308,67.966,1.181,141.7,-6.787
2.00301E+11,1500,-3.009,4.346,67.962,2.606,78.81,-6.473
2.00301E+11,1530,-3.755,4.112,67.958,3.603,12.96,-6.264
2.00301E+11,1600,-4.722,3.806,67.955,3.203,-55.82,-6.175
2.00301E+11,1630,-7.113,3.109,67.951,1.753,-107,-6.209
2.00301E+11,1700,-14.23,1.597,67.948,1.947,-108.2,-6.357
2.00301E+11,1730,-15.89,1.331,67.963,2.046,-105.8,-6.611
2.00301E+11,1800,-16.59,1.22,67.978,2.145,-103.7,-6.905
2.00301E+11,0800,-19.76,0.513,67.671,2.029,-34.991,-11.618
2.00301E+11,0830,-18.308,0.603,67.687,1.978,2.32152,-11.697
2.00301E+11,0900,-15.63,0.873,67.702,1.927,68.2138,-11.75
2.00301E+11,0930,-12.4,1.292,67.718,1.876,134.106,-11.732
2.00301E+11,1000,-10.928,1.626,67.734,1.825,200.792,-11.612
2.00301E+11,1030,-9.27,2.052,67.749,1.774,267.478,-11.397
2.00301E+11,1100,-7.849,2.411,67.765,1.723,301.218,-11.088
2.00301E+11,1130,-6.779,2.748,67.742,1.766,334.958,-10.69
2.00301E+11,1200,-5.92,2.993,67.72,1.661,90.1,-10.213
2.00301E+11,1230,-5.069,3.567,67.698,1.533,306.5,-10.21
2.00301E+11,1300,-4.373,3.777,67.675,2.06,310.5,-9.57
2.00301E+11,1330,-3.785,3.98,67.653,2.228,303.3,-8.95
2.00301E+11,1400,-3.082,4.267,67.631,2.251,267.8,-8.38
2.00301E+11,1430,-2.917,4.357,67.628,1.988,236.4,-7.864
2.00301E+11,1500,-2.599,4.472,67.625,2.342,204.1,-7.428
2.00301E+11,1530,-2.524,4.533,67.623,3.904,151.2,-7.051
2.00301E+11,1600,-2.692,4.479,67.62,3.685,90.3,-6.765
2.00301E+11,1630,-3.051,4.345,67.617,3.382,17.55,-6.579
2.00301E+11,1700,-4.754,3.786,67.615,2.792,-68.05,-6.488
2.00301E+11,1730,-5.932,3.396,67.63,2.505,-96,-6.517
2.00301E+11,1800,-12.39,1.857,67.645,2.09,-107.9,-6.631
